isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST SOUTH 165 130
true false SOUTH WEST 165 130
true false WEST EAST 165 130
true false EAST WEST 165 130
true false WEST NORTH 165 130
true false NORTH SOUTH 165 130
true false SOUTH WEST 165 130
true false WEST EAST 165 130
true false EAST SOUTH 165 130
true false SOUTH EAST 165 130
true false EAST NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH SOUTH 165 130
true false SOUTH EAST 165 130
true false EAST SOUTH 165 130
true false SOUTH EAST 165 130
true false EAST SOUTH 165 130
true false SOUTH NORTH 165 130
true false NORTH SOUTH 165 130
true false SOUTH NORTH 165 130
true false NORTH EAST 165 130
true false EAST NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST NORTH 164 140
true false NORTH EAST 164 140
true false EAST SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST EAST 162 160
true false EAST SOUTH 161 170
true false SOUTH NORTH 161 170
true false NORTH SOUTH 161 170
true false SOUTH SOUTH 161 170
true false SOUTH EAST 161 170
true false EAST EAST 160 180
true false EAST WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH EAST 160 180
true false EAST WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH EAST 160 180
true false EAST EAST 160 180
true false EAST NORTH 160 180
true false NORTH NORTH 159 190
true false NORTH NORTH 158 200
true false NORTH EAST 157 210
true false EAST NORTH 157 210
true false NORTH WEST 156 220
true false WEST SOUTH 156 220
true false SOUTH NORTH 156 220
true false NORTH NORTH 156 220
true false NORTH EAST 155 230
true false EAST NORTH 155 230
true false NORTH SOUTH 154 240
true false SOUTH EAST 154 240
true false EAST NORTH 154 240
true false NORTH NORTH 154 240
true false NORTH SOUTH 153 250
true false SOUTH WEST 153 250
true false WEST WEST 153 250
true false WEST SOUTH 153 250
true false SOUTH NORTH 153 250
true false NORTH SOUTH 153 250
true false SOUTH NORTH 153 250
true false NORTH NORTH 153 250
true false NORTH NORTH 153 250
true false NORTH NORTH 153 250
true false NORTH WEST 153 250
true false WEST EAST 153 250
true false EAST WEST 153 250
true false WEST WEST 153 250
true false WEST SOUTH 153 250
true false SOUTH NORTH 153 250
true false NORTH WEST 153 250
true false WEST EAST 153 250
true false EAST EAST 153 250
true false EAST EAST 153 250
true false EAST WEST 153 250
true false WEST WEST 153 250
true false WEST WEST 153 250
true false WEST SOUTH 153 250
true false SOUTH NORTH 153 250
true false NORTH WEST 153 250
false true WEST WEST 153 250
