isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST SOUTH 162 -2147483489
true false SOUTH EAST 162 -2147483489
true false EAST WEST 162 -2147483489
true false WEST WEST 162 -2147483489
true false WEST SOUTH 162 -2147483489
true false SOUTH WEST 162 -2147483489
true false WEST SOUTH 162 -2147483489
true false SOUTH WEST 162 -2147483489
true false WEST SOUTH 162 -2147483489
true false SOUTH WEST 162 -2147483489
true false WEST NORTH 162 -2147483489
true false NORTH SOUTH 162 -2147483489
true false SOUTH EAST 162 -2147483489
true false EAST NORTH 162 -2147483489
true false NORTH WEST 162 -2147483489
true false WEST EAST 162 -2147483489
true false EAST NORTH 162 -2147483489
true false NORTH NORTH 162 -2147483489
true false NORTH WEST 162 -2147483489
true false WEST NORTH 162 -2147483489
true false NORTH EAST 162 -2147483489
true false EAST WEST 162 -2147483489
true false WEST SOUTH 162 -2147483489
true false SOUTH SOUTH 162 -2147483489
true false SOUTH NORTH 162 -2147483489
true false NORTH WEST 162 -2147483489
true false WEST SOUTH 162 -2147483489
true false SOUTH EAST 162 -2147483489
true false EAST WEST 162 -2147483489
true false WEST SOUTH 162 -2147483489
true false SOUTH EAST 162 -2147483489
true false EAST NORTH 162 -2147483489
true false NORTH WEST 162 -2147483489
true false WEST EAST 162 -2147483489
true false EAST WEST 162 -2147483489
true false WEST NORTH 162 -2147483489
true false NORTH WEST 162 -2147483489
true false WEST SOUTH 162 -2147483489
true false SOUTH WEST 162 -2147483489
true false WEST EAST 162 -2147483489
true false EAST SOUTH 162 -2147483489
true false SOUTH SOUTH 162 -2147483489
true false SOUTH SOUTH 162 -2147483489
true false SOUTH WEST 162 -2147483489
true false WEST NORTH 162 -2147483489
true false NORTH WEST 162 -2147483489
true false WEST SOUTH 161 168
true false SOUTH EAST 161 168
true false EAST SOUTH 161 168
true false SOUTH SOUTH 161 168
true false SOUTH SOUTH 161 168
true false SOUTH WEST 161 168
true false WEST NORTH 161 168
true false NORTH NORTH 160 178
true false NORTH SOUTH 159 188
true false SOUTH EAST 159 188
true false EAST NORTH 159 188
true false NORTH EAST 159 188
true false EAST EAST 159 188
true false EAST EAST 159 188
true false EAST SOUTH 159 188
true false SOUTH EAST 159 188
true false EAST WEST 159 188
true false WEST EAST 159 188
true false EAST EAST 159 188
true false EAST NORTH 159 188
true false NORTH NORTH 159 188
true false NORTH EAST 159 188
true false EAST EAST 159 188
true false EAST WEST 159 188
true false WEST WEST 158 -2147483451
true false WEST EAST 157 206
true false EAST NORTH 157 206
true false NORTH WEST 157 206
true false WEST EAST 157 206
true false EAST SOUTH 157 206
true false SOUTH NORTH 157 206
true false NORTH EAST 157 206
true false EAST SOUTH 157 206
true false SOUTH SOUTH 157 206
true false SOUTH EAST 157 206
true false EAST WEST 157 206
true false WEST EAST 157 206
true false EAST NORTH 157 206
true false NORTH WEST 157 206
true false WEST SOUTH 157 206
true false SOUTH NORTH 157 206
true false NORTH SOUTH 157 206
true false SOUTH SOUTH 157 206
true false SOUTH WEST 157 206
true false WEST WEST 156 -2147483433
true false WEST NORTH 155 224
true false NORTH WEST 155 224
true false WEST NORTH 154 -2147483415
true false NORTH SOUTH 154 -2147483415
true false SOUTH EAST 153 -2147483405
true false EAST SOUTH 153 -2147483405
true false SOUTH EAST 152 -2147483395
true false EAST WEST 151 -2147483385
true false WEST WEST 151 -2147483385
true false WEST EAST 151 -2147483385
true false EAST NORTH 151 -2147483385
true false NORTH SOUTH 151 -2147483385
true false SOUTH NORTH 151 -2147483385
true false NORTH NORTH 151 -2147483385
true false NORTH EAST 151 -2147483385
true false EAST NORTH 150 -2147483375
true false NORTH EAST 150 -2147483375
true false EAST EAST 149 -2147483365
true false EAST WEST 149 -2147483365
true false WEST NORTH 149 -2147483365
true false NORTH EAST 149 -2147483365
true false EAST WEST 149 -2147483365
true false WEST WEST 149 -2147483365
true false WEST WEST 149 -2147483365
true false WEST EAST 149 -2147483365
true false EAST SOUTH 149 -2147483365
true false SOUTH NORTH 149 -2147483365
true false NORTH NORTH 149 -2147483365
true false NORTH WEST 149 -2147483365
true false WEST EAST 149 -2147483365
true false EAST WEST 149 -2147483365
true false WEST NORTH 149 -2147483365
true false NORTH WEST 149 -2147483365
true false WEST SOUTH 149 -2147483365
true false SOUTH SOUTH 149 -2147483365
true false SOUTH SOUTH 149 -2147483365
true false SOUTH WEST 149 -2147483365
true false WEST EAST 149 -2147483365
true false EAST WEST 149 -2147483365
true false WEST WEST 149 -2147483365
true false WEST SOUTH 149 -2147483365
true false SOUTH NORTH 149 -2147483365
true false NORTH EAST 149 -2147483365
true false EAST WEST 149 -2147483365
true false WEST NORTH 149 -2147483365
true false NORTH WEST 149 -2147483365
true false WEST NORTH 148 292
true false NORTH SOUTH 148 292
true false SOUTH SOUTH 148 292
true false SOUTH NORTH 148 292
true false NORTH WEST 148 292
true false WEST NORTH 147 -2147483372
true false NORTH EAST 146 -2147483362
true false EAST EAST 146 -2147483362
true false EAST SOUTH 146 -2147483362
true false SOUTH EAST 146 -2147483362
true false EAST SOUTH 146 -2147483362
true false SOUTH SOUTH 146 -2147483362
true false SOUTH WEST 146 -2147483362
true false WEST WEST 146 -2147483362
true false WEST NORTH 146 -2147483362
true false NORTH SOUTH 146 -2147483362
true false SOUTH WEST 146 -2147483362
true false WEST WEST 146 -2147483362
true false WEST EAST 146 -2147483362
true false EAST NORTH 146 -2147483362
true false NORTH EAST 146 -2147483362
true false EAST NORTH 146 -2147483362
true false NORTH SOUTH 146 -2147483362
true false SOUTH NORTH 146 -2147483362
true false NORTH NORTH 146 -2147483362
true false NORTH SOUTH 146 -2147483362
true false SOUTH SOUTH 146 -2147483362
true false SOUTH EAST 146 -2147483362
true false EAST EAST 146 -2147483362
true false EAST SOUTH 146 -2147483362
true false SOUTH EAST 146 -2147483362
true false EAST NORTH 146 -2147483362
true false NORTH EAST 146 -2147483362
true false EAST EAST 146 -2147483362
true false EAST EAST 146 -2147483362
true false EAST SOUTH 146 -2147483362
true false SOUTH SOUTH 145 -2147483352
true false SOUTH EAST 144 -2147483342
false false EAST EAST 143 -2147483332
