isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST EAST 178 0
true false EAST EAST 177 10
true false EAST NORTH 176 20
true false NORTH EAST 176 20
true false EAST EAST 175 30
true false EAST EAST 174 40
true false EAST NORTH 173 50
true false NORTH NORTH 173 50
true false NORTH WEST 173 50
true false WEST SOUTH 173 50
true false SOUTH EAST 172 60
true false EAST SOUTH 172 60
true false SOUTH EAST 171 70
true false EAST NORTH 171 70
true false NORTH WEST 171 70
true false WEST SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH WEST 171 70
true false WEST SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH SOUTH 171 70
true false SOUTH EAST 171 70
true false EAST SOUTH 171 70
true false SOUTH SOUTH 171 70
true false SOUTH WEST 171 70
true false WEST WEST 170 80
true false WEST SOUTH 169 90
true false SOUTH NORTH 169 90
true false NORTH SOUTH 169 90
true false SOUTH SOUTH 169 90
true false SOUTH NORTH 169 90
true false NORTH SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST WEST 169 90
true false WEST WEST 169 90
true false WEST EAST 168 100
true false EAST WEST 168 100
true false WEST EAST 168 100
true false EAST WEST 168 100
true false WEST EAST 168 100
true false EAST NORTH 168 100
true false NORTH EAST 168 100
true false EAST EAST 168 100
true false EAST WEST 168 100
true false WEST NORTH 168 100
true false NORTH SOUTH 168 100
true false SOUTH NORTH 168 100
true false NORTH EAST 168 100
true false EAST WEST 168 100
true false WEST EAST 168 100
true false EAST EAST 168 100
true false EAST WEST 168 100
true false WEST WEST 168 100
true false WEST NORTH 168 100
true false NORTH EAST 168 100
true false EAST SOUTH 168 100
true false SOUTH NORTH 168 100
true false NORTH EAST 168 100
true false EAST NORTH 168 100
true false NORTH WEST 168 100
true false WEST NORTH 168 100
true false NORTH WEST 168 100
true false WEST NORTH 168 100
true false NORTH SOUTH 168 100
true false SOUTH WEST 168 100
true false WEST WEST 168 100
true false WEST NORTH 168 100
true false NORTH WEST 167 110
true false WEST SOUTH 167 110
true false SOUTH NORTH 167 110
true false NORTH SOUTH 167 110
true false SOUTH NORTH 167 110
true false NORTH SOUTH 167 110
true false SOUTH NORTH 167 110
true false NORTH WEST 167 110
true false WEST EAST 167 110
true false EAST WEST 167 110
true false WEST NORTH 167 110
true false NORTH SOUTH 166 120
true false SOUTH SOUTH 166 120
true false SOUTH EAST 166 120
true false EAST SOUTH 166 120
true false SOUTH SOUTH 166 120
true false SOUTH EAST 166 120
true false EAST NORTH 166 120
true false NORTH EAST 166 120
true false EAST WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH SOUTH 166 120
true false SOUTH NORTH 166 120
true false NORTH WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH EAST 166 120
true false EAST NORTH 166 120
true false NORTH NORTH 166 120
true false NORTH EAST 166 120
true false EAST NORTH 166 120
true false NORTH WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH EAST 166 120
true false EAST NORTH 166 120
true false NORTH SOUTH 166 120
true false SOUTH NORTH 166 120
true false NORTH WEST 166 120
true false WEST EAST 166 120
true false EAST WEST 166 120
true false WEST WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH NORTH 166 120
true false NORTH EAST 166 120
true false EAST WEST 166 120
true false WEST WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH EAST 166 120
true false EAST EAST 166 120
true false EAST WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH WEST 166 120
true false WEST EAST 165 130
true false EAST WEST 165 130
true false WEST WEST 165 130
true false WEST SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH NORTH 163 150
true false NORTH WEST 162 160
true false WEST EAST 161 -2147483479
true false EAST NORTH 161 -2147483479
true false NORTH WEST 161 -2147483479
true false WEST WEST 161 -2147483479
true false WEST NORTH 160 178
true false NORTH EAST 160 178
true false EAST WEST 160 178
true false WEST EAST 160 178
true false EAST WEST 160 178
true false WEST EAST 160 178
true false EAST NORTH 160 178
true false NORTH EAST 160 178
true false EAST NORTH 160 178
true false NORTH EAST 160 178
true false EAST WEST 160 178
true false WEST EAST 160 178
true false EAST SOUTH 160 178
true false SOUTH EAST 160 178
true false EAST WEST 160 178
true false WEST SOUTH 160 178
true false SOUTH SOUTH 160 178
true false SOUTH NORTH 160 178
true false NORTH NORTH 160 178
true false NORTH WEST 160 178
true false WEST EAST 160 178
true false EAST NORTH 160 178
true false NORTH SOUTH 160 178
true false SOUTH SOUTH 160 178
true false SOUTH WEST 160 178
true false WEST EAST 160 178
true false EAST SOUTH 160 178
true false SOUTH NORTH 160 178
true false NORTH EAST 160 178
true false EAST WEST 160 178
true false WEST NORTH 160 178
true false NORTH WEST 160 178
true false WEST EAST 160 178
true false EAST EAST 160 178
true false EAST EAST 160 178
true false EAST EAST 160 178
true false EAST NORTH 160 178
true false NORTH EAST 160 178
true false EAST EAST 160 178
true false EAST NORTH 160 178
